,Tweet,Mobile_Tech_Tag
1567,एडीबी कोविड-19 के इलाज की सुविधाएं बढ़ाने को मेदांता को देगा 100 करोड़ रुपये का कर्ज adb provide r 100 crore loan medanta increase treatment facility kovid 19,0
1568,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1569,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1570,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1571,Lockdownharasme agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है jantaki_aawaz Ajinathmunjavle gurgaonpolice,0
1572,Lockdownharasme agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है jantaki_aawaz Ajinathmunjavle gurgaonpolice,0
1573,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1574,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1575,agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है jantaki_aawaz Ajinathmunjavle gurgaonpolice,0
1576,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1577,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1578,QT Lockdownharasme Jantaki_Aawaz Ajinathmunjavle fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1579,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1580,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1581,rohini_sgh अपने बच्चो कि बर्बादी(बेरो़गारी देख ही रहे है फिर भी आंख पर अंध भक्ति कि पट्टी है।ssc banking railway में लगभग 50 तक वैकेंसी कम हो गई exam होता हैं तो रिजल्ट मे 3 4साल लग जाता है फिर भी उसी बच्चों के पैरेंट्स अंध भक्ति कर रहे है और बच्चा frustration depression में हैं,0
1582,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1583,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1584,Lockdownharasme fraud_india banallloanapps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1585,Bajaj_Finserv Chor compny hai Bajaj Ye china se paise leker ke india ke logo ko china ka gulaam bana rahi hai se koi bhi loan mat lena ye recovery mai gunde bhejte hai Jo maa batiyo ki izzat par nazer rakhte hai 😡 😡 😡,0
1586,fraud_india BanAllLoanApps Indian63090484 rahul_k_sonwane Yogesh29319022 agent support loan application harassment public money इन एप्लिकेशन को agent कुछ पैसो के लिए गलत का साथ दे रहे है जबकि कमाई एप्लिकेशन के मालिक कमाई कर रहे है,0
1587,theofficialsbi आपका बैंक अब आपके दरवाजे पर doorstep banking के लिए आज ही रजिस्टर करे अधिक जानकारी के लिए,0
1588,BankerDihaadi ये वही लोग है जो Bank में Pen भी लेकर नहीं आते Neft का form लेकर दाँत निपोरकर पूछते है भईया थोड़ी मदद कर दो,0
1589,QT R_ravimishra Dhanya ho prabhu Kahe itna risk lete hai 😎 safe ✌ ✌ राष्ट्र के हर कोने से राष्ट्र के नाम VJ संतोष के साथ रवि मिश्रा गोरसोंग,0
1590,ZafarKhizar ankitijk ItalySeHun JETHALAAL21 TinaGurnaney Tum esi hi baaton se chutiya ban ke adhi duniya ke karzdar ho chuke ho duniya ka koi desh china pak pe trust hi nhi karta corona vaccine khareedne k b paise ni h. Gwadar k liye jitna loan liya h uski instalment dene k liye b loan lena pad raha h.,0
1591,Stasheasy Namste sir mere Amit Kumar hai Maine Apki company se loan liya tha lekin Abhi payment ni kar paya hu Mujhe 10 day ka time dijya sir mere mo 7046716469 Apki company se phone ata hai dhamki dete hi,0
1592,tweety_nidhi Twitter apr ab bacha hi kya hai har taraf bas chhati chhati chhati 😑,0
1593,sahilve12038916 ajoy_keshri Shahidkhan524 narendramodi Kis corporate ka npa maaf Kara Jaakar pehle ye samjh loan waive aur write karne mein kya farak hota hai aur zara ye bhi dekhlio ki vo npa kitne time se,0
1594,IIFLHomeLoan meri home loan iifl chal rahi Mene loan close karne ke liye iifl 10 day se cheque diya hua lekin 10 din se koi update nahi hua koi response nahi mil raha customer care bhi nahi lag raha Iifl ki service itni gatiya,0
1595,uttarasuman request Government ban chinese loan app control NBFCs bank harassment save PMOIndia RBI banonlineloanap LCAI_Support jantaki_aawaz airnewsalert rmasindia aajtak ndtv Ye governor lag raha hai na delhi ke cm ko Rinku Sharma ki chinta nahi disha ki chinta jyada hai kyunki rajneeti jo chmakani hai 26 ko dange hue lal kile par ek tweet nahi hua shanti ka kejriwal se aur ye baat karte hai dogle log,0
1596,arupsar00415092 Ajinathmunjavle jantaki_aawaz Salary kya inko kari se kari saja hona chahiye itne suicide k piche loan app agent ka haat hain itne maur ka jimmedaar ye agents hain Jantaki_Aawaz,0
